Route_ID,Starting_Point,Ending_Point,Intermediate_Stops,Distance,Estimated_Travel_Time,Type_of_Transportation,Frequency_of_Service,Time_Schedule,Days_of_Operation,Special_Schedules
R4404,Lucaston,Matthewmouth,"['North Robert', 'Lake Jefferychester', 'Lewisport', 'Christymouth', 'East Christopher']",10.848343806127467,20,subway,1,15:25:04,Weekends,
R4405,South Michael,North Sharonview,['West Amberburgh'],10.987077298251638,35,bus,2,13:16:10,Weekdays,
R4406,Torresberg,Carrilloton,"['South Maria', 'East Veronicastad', 'North Amybury']",10.983125011904876,39,bus,2,17:37:46,Weekends,
R4407,New Stephenborough,Lake Peggybury,"['Dennishaven', 'South Danashire', 'New Johnhaven', 'Angelaton', 'Jonathantown']",8.721642686960616,30,subway,5,06:54:35,Weekends,
R4408,Adamsborough,Simmonschester,"['Woodwardstad', 'Brownberg', 'Port Andrew']",8.335402794359226,58,tram,4,14:12:45,Weekdays,
R4409,Martinezfort,North Michael,"['South Rickyfort', 'Port Amber', 'Lake Brenda']",14.502573457910799,39,bus,5,13:46:04,Weekdays,
R4410,Farmerton,Port Aprilville,"['Robinsonchester', 'Lake Alexandra', 'West Brett', 'Roseport', 'Heatherview']",14.35362214294708,17,subway,2,21:52:29,Weekends,Class set back.
R4411,Lake Samantha,Lake Tara,"['Jamesfort', 'Leview', 'Mcculloughfurt']",6.589434382752692,32,tram,2,23:38:16,Weekends,Identify what five.
R4412,East Michaelaberg,Thompsonbury,"['Bergerton', 'Richardhaven', 'Lake Kevinmouth', 'South Josephtown']",11.377285691304195,39,bus,1,16:51:47,Weekends,
R4413,North Shannontown,East Charles,"['Kristinchester', 'Aliciamouth', 'West Brianmouth', 'Welchmouth']",7.640887536136063,28,bus,4,01:28:07,Weekends,Laugh make single get guess.
R4414,Cooperburgh,East Jennifer,"['Port Russell', 'West Samanthachester', 'New Sydney']",8.645964696163183,24,tram,5,14:14:26,Weekends,
R4415,West Samuelville,South Kristen,"['Martinborough', 'Griffithland']",13.210912993388202,44,bus,1,04:11:16,Weekends,General computer know.
R4416,Bateshaven,Brooketon,"['Grantshire', 'North Kevinmouth', 'Velasquezville', 'Simonmouth', 'Stephenton']",14.857414481337939,48,bus,1,05:16:52,Weekdays,
R4417,West Codychester,New Audreyside,"['Lake Robert', 'East Arthur', 'Wongville', 'West Rogertown']",19.040858145285164,28,bus,1,00:51:25,Weekends,Medical choice discover financial war investment.
R4418,North David,North Barry,['Loweshire'],19.626599369362822,48,subway,1,20:51:14,Weekdays,
R4419,Lake Amanda,West Jon,"['South Jamie', 'New Kathy', 'North David', 'Michaelmouth']",16.965020601270325,33,bus,3,15:47:49,Weekends,
R4420,Cindyside,South Robin,"['Port Diana', 'South Megan', 'East Elizabeth', 'East Lucas', 'North Austinland']",18.46249211155979,33,subway,4,08:02:13,Weekends,Beautiful wait nearly star shake gas outside safe.
R4421,East Jasonland,South Alexmouth,"['Tylerland', 'South Juliaburgh', 'North Justinchester', 'West Kevin', 'South Robertport']",8.39101726438416,38,tram,4,14:43:45,Weekdays,Already age truth effect rest theory thank.
R4422,Simpsonbury,East Benjamin,"['West Michellebury', 'Port Robertland']",6.202635002607781,25,bus,3,04:09:34,Weekdays,
R4423,South Chelseaton,Lake Johnmouth,"['Goldenbury', 'West Martinmouth', 'South Connie', 'Martinezshire']",5.392716908258412,48,bus,4,04:49:30,Weekends,Share receive read property then traditional.
R4424,Julieburgh,Port Paul,['Marcusshire'],10.827379850962332,29,subway,3,08:42:23,Weekdays,Yet decide society camera.
R4425,East Ashley,New Allisonshire,"['North Antonio', 'Dannyfort', 'Port Morganhaven', 'Patriciamouth']",12.049017879866502,23,bus,5,11:08:30,Weekdays,Home likely catch chair phone agency.
R4426,Wrightfort,Port Jeffrey,['Elizabethville'],12.22088093174131,53,tram,4,05:09:20,Weekdays,
R4427,Joshuaburgh,Jonathanshire,"['Christinachester', 'Lake Brianland', 'West Patricia', 'Berryside']",8.295674854597898,27,tram,3,13:49:06,Weekends,
R4428,South Angelaberg,Thomaschester,"['Jessicaborough', 'East Tommy', 'West Jennifer']",11.816545273506161,44,tram,4,22:57:31,Weekdays,Place side shoulder property.
R4429,Port Tyler,West Jeffreyland,"['North Julia', 'Matthewchester', 'Andreaville']",10.055395011255815,39,bus,5,10:57:26,Weekdays,Participant of accept.
R4430,Wardstad,Robertburgh,"['South Haroldport', 'East Ronald', 'Ashleychester', 'New Chelsea', 'Douglasbury']",7.249188310319647,44,subway,5,03:25:48,Weekdays,Lot when some sea western keep.
R4431,South Anafort,Shahfurt,"['Mistystad', 'Port Larry', 'Brianstad']",7.2866662966290034,17,bus,5,09:46:06,Weekdays,Already ready girl sea.
R4432,South Brenda,Andrewton,"['Angelastad', 'North Krista']",7.01528289152702,43,subway,5,19:30:39,Weekends,Body dark remain federal minute.
R4433,Davisborough,Port Juan,"['West Keithport', 'Grayburgh', 'New John', 'South Ashleyborough', 'New Carlos']",12.37630177291177,40,subway,5,09:28:54,Weekdays,Wind notice occur.
R4434,Jenkinsville,East Michaelmouth,"['Lake Alexander', 'Dylantown']",14.800154257870357,20,tram,5,17:45:33,Weekends,
R4435,New Leslieland,Rhondaville,"['Chrismouth', 'East Christy', 'Samuelland']",19.131066713476937,26,bus,5,07:49:51,Weekends,
R4436,Reillyhaven,New Justin,"['South Mary', 'South Natalieview', 'Lake Jennifershire', 'Lake Erinhaven']",9.409250952544738,51,tram,3,13:50:10,Weekdays,Hit indeed production ready red program myself left.
R4437,South Stephenmouth,Port Anthony,"['Port Sarah', 'Dustinbury']",13.754081393370967,57,tram,1,15:03:56,Weekdays,Way card future majority research along light western.
R4438,Jeremyton,Boltonmouth,['Leeshire'],9.15573117933603,40,tram,4,23:10:23,Weekends,
R4439,Lake Sandrahaven,Kaylahaven,"['West Dianebury', 'Archerborough', 'Deanmouth', 'New Trevorview']",11.672328311523371,39,bus,1,01:50:44,Weekends,Note thing hundred among.
R4440,Lake Derrick,Davisshire,"['New Yolandachester', 'Coleside', 'Lake Andrew', 'Lynchport', 'New Johnchester']",13.382158219918024,58,bus,3,06:11:22,Weekends,Fly white vote rest cell where.
R4441,Conradmouth,New Michaelside,['Spencerbury'],11.099861920503077,37,subway,3,20:22:25,Weekends,Compare local sense.
R4442,East Ashleymouth,Trujilloport,"['Stephanieville', 'Lake Adrian', 'Robinsonburgh', 'North Anita']",11.367103976124435,50,bus,2,10:42:25,Weekends,Concern bad life buy government.
R4443,Paulville,Lindamouth,"['North Johnburgh', 'Kayleeton', 'Scottberg', 'New Vanessa']",11.813706047731902,42,bus,5,08:00:44,Weekends,Right west bank evidence.
R4444,Davidville,Port Tammytown,"['Thompsonbury', 'Jeffreyfort']",6.908039393726216,15,tram,3,08:00:57,Weekends,Range her radio debate.
R4445,West Andrewtown,East Kennethberg,"['North Audrey', 'Harrisburgh', 'Port Victormouth', 'New Rebeccamouth']",10.918855285053574,60,subway,3,18:59:02,Weekends,Indicate network specific anything Republican natural ten.
R4446,West Julia,Jasonburgh,"['Stoneton', 'Brownside', 'Forbesville']",18.34775620863088,58,tram,1,12:08:14,Weekends,
R4447,North Lori,Willisville,"['Fletcherberg', 'Port Tracy', 'South Andrew', 'Lauraport', 'New Kelly']",5.474580224661738,38,subway,5,08:53:41,Weekdays,
R4448,Blairchester,Brianland,"['South Melissa', 'Freemanstad']",8.47746049256127,31,subway,4,00:22:38,Weekdays,Say left budget.
R4449,Walkerside,Leonardshire,"['East Kimberlyfurt', 'South Cameronton', 'Gregorymouth', 'South Mary']",14.835502754785706,38,subway,3,06:47:10,Weekends,Image total write very world debate leave.
R4450,North Richard,Lindaville,"['Lake Davidshire', 'Scotttown', 'Staceychester', 'New Jamesville', 'Susanton']",10.31903180381007,37,subway,2,16:10:40,Weekends,Letter as business drug grow south.
R4451,North Stacy,Kevinberg,"['Lake Cynthia', 'West Amy']",12.734435159595801,37,bus,5,13:44:53,Weekdays,Say finally stand fast condition.
R4452,Lake Samuel,Bridgesport,['North Curtis'],15.342782802875469,29,subway,3,06:41:41,Weekends,Ability police without like foreign dinner data.
R4453,Lake Dana,Robinsonshire,"['West Amy', 'Lake Andrewport', 'Lopezmouth', 'Vanessaland']",11.698121250027043,38,tram,5,14:29:13,Weekends,
R4454,Hawkinsmouth,Benderburgh,['Bradleychester'],15.58468021903914,45,subway,5,02:43:17,Weekends,
R4455,New Amandastad,Port Pamelatown,"['East William', 'Sheppardberg']",16.332757376935692,57,subway,4,21:49:42,Weekends,Issue magazine cover be.
R4456,New Melissa,South Samanthahaven,"['Port Patricia', 'Annville', 'North Luisstad']",17.890238560953843,54,subway,2,02:20:38,Weekdays,
R4457,New Hannahville,Gonzalezside,"['East Markmouth', 'Comptonshire', 'South Ricky']",16.507377648551522,43,bus,3,14:34:57,Weekends,
R4458,North Jennifer,Perkinsland,"['Diazstad', 'North Matthewport', 'New Evanside', 'Port Madison']",9.574075764850111,38,tram,4,07:17:27,Weekends,Learn building order office.
R4459,Parkermouth,New Michaeltown,['New Tiffany'],17.79580553811187,27,bus,2,00:56:20,Weekends,
R4460,Tiffanyton,Thorntonton,"['Johnfort', 'New Yvette', 'Danielhaven']",17.153905440131155,46,tram,1,19:15:08,Weekends,
R4461,Johnathanton,Port Dominiquefurt,"['Justinshire', 'Frenchton']",10.449984894162768,19,subway,1,11:27:57,Weekdays,
R4462,West Robert,New Crystal,['Matthewville'],6.4964058093352355,60,tram,5,22:08:55,Weekdays,Message police heavy type quality camera.
R4463,Sharonstad,Patriciahaven,['Bowmanton'],6.818992932063515,41,tram,5,05:19:13,Weekdays,We collection happen share.
R4464,Johnsonstad,New Victoriaport,['West Sarah'],13.25890496116298,27,tram,5,19:48:59,Weekdays,
R4465,Arnoldland,Lake Natasha,"['West Rita', 'Tannermouth', 'Amandachester', 'Whitemouth', 'Dillonberg']",17.93112337417584,22,subway,5,06:31:03,Weekends,
R4466,Port Robertfort,Jacksonhaven,"['Bakerchester', 'Williamshaven', 'Port Walter', 'North Sandra']",8.804389216899494,59,subway,1,09:22:58,Weekends,
R4467,Josephside,Brockburgh,"['East Scott', 'South Steven']",19.59098383057168,18,subway,2,10:58:48,Weekdays,
R4468,Caldwellstad,New Cynthiahaven,"['Port Maureen', 'Mcculloughfort', 'Port Kayla', 'Lake Jonathanshire']",13.314340243495723,34,tram,1,17:20:27,Weekends,
R4469,Gardnerland,East Timothyberg,['Lake Nicholas'],10.604174635774939,20,subway,2,21:23:27,Weekdays,Source energy fall among.
R4470,Tanyaberg,Port Jason,"['North Andreafurt', 'West Jill']",17.785651916642045,51,tram,4,02:17:29,Weekdays,
R4471,West Kimberly,Cainton,"['Dawnton', 'Teresaberg', 'Alexishaven', 'Nunezhaven', 'East Karenville']",14.689471324070485,38,subway,2,01:27:48,Weekends,Quickly cup production wonder people whole.
R4472,Davidmouth,Wardmouth,['South Amy'],17.00468215770666,23,bus,5,21:52:12,Weekends,
R4473,Port Richard,East Matthew,"['South Jeffrey', 'Lake Angelside']",10.962876086711871,57,bus,2,02:24:23,Weekends,Least nice a guy.
R4474,Joneschester,Smithfort,"['Riveraville', 'Brookeshire', 'Bethton', 'Andreaport']",5.237402455758435,43,tram,3,02:02:20,Weekdays,
R4475,Markville,Lake Debraside,"['Mckenziemouth', 'North Catherinemouth', 'New Markfurt', 'North Anthony', 'Paulamouth']",18.264739558713323,40,tram,3,23:39:07,Weekends,
R4476,Port Dana,Port Donnachester,['Burnetthaven'],12.55832305961891,56,subway,4,00:42:15,Weekends,
R4477,Jacquelineview,Patriciastad,['Jessicaton'],6.404811660396636,44,subway,3,07:24:55,Weekdays,Next study inside break.
R4478,Travisside,Lindseystad,"['Davishaven', 'East Robert', 'Hollyhaven']",5.020918118444857,23,tram,3,16:23:39,Weekends,Water big ground suffer.
R4479,Michaelmouth,Kramertown,['Maryport'],8.956496432958494,32,bus,4,13:35:46,Weekends,
R4480,New Candace,Gallowayland,"['New Michael', 'South Rebecca', 'New Kimberly', 'Port Kristinton', 'Nicholasmouth']",6.481215270428068,55,bus,4,21:48:28,Weekends,
R4481,Daltonfurt,Port Aaronfurt,"['North Ashleyfort', 'Kaylaside', 'Richardshire']",12.397530835529277,57,tram,4,21:16:48,Weekdays,Short remain son of ready interesting first.
R4482,Lake Tina,Ianchester,"['West Judy', 'Scottside', 'East Nicholasstad', 'Leeland', 'Ryanville']",18.62037097956975,26,bus,1,16:22:31,Weekends,
R4483,Coletown,North Alexis,"['South Stephen', 'Territown']",11.707563355381522,28,bus,1,14:45:20,Weekends,
R4484,Port Thomasville,Lewisfurt,"['Seanside', 'East Kathleen']",11.186544742828337,18,tram,2,10:28:08,Weekends,
R4485,North Richardside,Tranland,['South Daniel'],11.258207926765245,29,tram,2,11:18:17,Weekends,
R4486,Lake Zacharyville,Mcconnellton,"['North Mark', 'Lake Stephanie', 'Lake Troyfurt', 'Michaelborough']",15.928250133435334,35,subway,3,06:46:08,Weekends,
R4487,East Michaelchester,Mooreview,"['Ryanchester', 'Racheltown', 'Kellyborough']",13.713328431006842,59,tram,2,07:04:45,Weekends,
R4488,Jasminstad,Kellyfurt,"['Andreaport', 'Garytown', 'East Heather', 'Hortonfurt']",6.284579850092242,32,bus,2,08:09:08,Weekends,
R4489,Lake Rebeccaside,Johntown,"['New Samuelville', 'Johnstonfurt', 'New Christineland']",17.20429575872093,37,subway,4,15:29:26,Weekdays,Finally chair quickly woman also.
R4490,Vanessatown,Gregoryview,"['Danieltown', 'Stephanieview']",7.004273075163322,45,bus,5,19:12:18,Weekdays,
R4491,North Joshua,South Anthony,"['North Davidville', 'Cynthiafurt']",15.310322111925656,32,subway,2,20:03:45,Weekends,Population and say best.
R4492,East Gwendolyn,Glennmouth,"['Reidville', 'North Reginaldshire', 'New Lisa', 'West Timothyborough']",7.145525196253594,48,tram,3,09:11:00,Weekdays,
R4493,West Jorge,Jamesbury,"['Fergusonborough', 'Lake Davidfurt']",11.67246085677839,57,tram,3,00:53:08,Weekends,
R4494,South Matthew,West Joseph,"['Mcbrideshire', 'Carlafurt', 'South Alicia', 'West Ann', 'West Carlos']",9.815444860631835,34,bus,2,12:55:42,Weekends,Word series great key.
R4495,Allenhaven,Lake Nicholasport,['Port Sarah'],18.162900395013015,32,subway,5,05:18:51,Weekdays,Group under I cultural food section able if.
R4496,Sharonmouth,North Christinaside,"['Wagnerstad', 'East Jon']",11.081982795308315,22,subway,2,02:59:21,Weekends,
R4497,North Valerieport,Hopkinsport,"['Millsshire', 'Port Jacqueline', 'Romanburgh']",17.043707557137253,37,tram,5,12:23:10,Weekends,Book whom turn.
R4498,Johnnyburgh,Stephaniehaven,"['Melissafurt', 'South Christine', 'Martinezstad', 'West James']",6.840392745176448,49,subway,2,10:46:46,Weekends,Series technology certain.
R4499,West Bryan,Pollardstad,['New Jeremyview'],13.201010676399584,44,subway,3,18:29:39,Weekends,
R4500,Lake Veronica,Port Ashleyborough,"['Aarontown', 'Josephburgh', 'Trevorchester', 'West Brittanymouth', 'Port Jerry']",19.496823166911433,49,subway,3,13:14:10,Weekdays,All agency turn art gas quite call.
R4501,East Bradley,Heatherville,"['South James', 'Laurahaven', 'East Jacquelinefurt', 'South Matthew', 'Port Andrea']",14.801262401556173,18,subway,3,04:45:24,Weekends,Produce design management Republican follow the tree.
R4502,Johnsonland,Port Kimport,"['East Sandra', 'Davistown', 'Millerstad', 'New Alexandraborough']",6.670513324346347,29,subway,2,19:26:15,Weekends,
R4503,South Brian,North Joshua,['Amandahaven'],8.588054602858389,25,tram,3,09:20:38,Weekends,Us shake old.
R4504,Reedbury,Christopherfurt,"['Brandymouth', 'Lake David', 'New Samantha', 'Dunlapton', 'South Nicole']",9.058178815295573,54,subway,4,12:53:01,Weekends,Skin respond space else program goal.
R4505,Juliemouth,Keithburgh,"['New Stevenland', 'New Kelly', 'Wrightfort', 'East Brittany', 'Langfurt']",8.37170383911321,34,bus,4,08:58:32,Weekdays,
R4506,Brandyhaven,South Mason,"['Port Tina', 'Wellsmouth', 'New Hectorfort', 'Markton']",14.674741389525488,43,tram,1,02:13:15,Weekdays,From sort sell south.
R4507,Stevenfurt,Port Barbara,"['West Kimberly', 'North Melissahaven', 'Amandastad']",10.22047812962387,60,bus,1,18:28:44,Weekdays,
R4508,New Karenhaven,Pattonbury,"['South Glenn', 'Hendersonbury', 'Connieport', 'Howardfurt', 'North Martin']",16.512931391374835,41,bus,5,16:04:43,Weekdays,
R4509,Jaystad,Port Heather,"['Amymouth', 'Scottport', 'Simpsonberg']",13.664704381253985,17,tram,1,12:16:56,Weekdays,
R4510,Ashleychester,Holmestown,"['Lake Claudia', 'Daniellestad', 'Nancyberg', 'Lake Edward']",17.320312751487783,59,tram,2,05:20:45,Weekdays,
R4511,Lynchland,West Danielchester,['Angelaland'],11.348419095511208,34,bus,1,02:10:24,Weekdays,
R4512,Brownport,West Ericfurt,"['Kaylaside', 'West Marytown', 'New Tina']",18.88934410387745,31,tram,5,09:34:16,Weekends,
R4513,Lake Brian,East Deborah,"['South Donald', 'Isabelberg', 'Port Alyssa', 'New Brandimouth', 'Benjaminchester']",18.164585220655287,45,tram,2,13:14:03,Weekends,Campaign total law decision give your.
R4514,Mendozaton,Stokesport,"['Lindseyfort', 'Lake Tiffanyside', 'Edwardstown', 'Ronaldport']",8.255563463966391,27,subway,1,23:32:48,Weekends,
R4515,Lake Christopher,North Laurenview,"['Gordonshire', 'South Jonathan']",9.685410626514294,37,subway,2,07:27:03,Weekends,
R4516,Russellfort,West Nicholeview,"['Lake Joseph', 'East John', 'West Brandon', 'Perezside', 'Teresachester']",12.81487933866556,26,subway,1,10:35:37,Weekends,
R4517,Gardnermouth,Lake Michaelland,"['Lake Erinburgh', 'East Elizabeth', 'West Beckystad', 'North Joshua', 'Port Samanthaburgh']",6.017767023397619,23,bus,5,03:35:48,Weekends,Third when represent.
R4518,Sharonville,Tiffanymouth,"['Steveburgh', 'North Christopher']",8.63712382686733,41,tram,5,17:20:01,Weekdays,Far million option majority person minute.
R4519,Hillburgh,West Sherriburgh,"['Williammouth', 'East Kevinfurt', 'South Tanner']",9.08979342737862,39,subway,3,18:14:35,Weekends,
R4520,North Kelly,Williamston,"['West Brianmouth', 'Angelaport', 'Alexisstad', 'Taylorland', 'Port Walterfort']",10.145632044510272,33,tram,4,16:02:33,Weekdays,Maintain push force impact.
R4521,Emilymouth,East Felicia,['South Jeffrey'],10.433481584810913,23,tram,3,17:18:53,Weekends,
R4522,Bradleyhaven,Port Emilymouth,"['South Justin', 'Littleborough']",11.456681515347398,58,subway,4,19:36:24,Weekends,
R4523,Taraton,South Jordan,"['Millerport', 'Port Martintown', 'Lake Stephanie', 'Harrisonmouth']",5.56055974187626,52,bus,1,00:07:06,Weekends,
R4524,Blakebury,Pachecofort,"['Colonville', 'Sheltonville']",7.007486751939437,29,tram,3,14:45:08,Weekdays,
R4525,New Kathleenstad,Lake Karen,"['Jenningsburgh', 'West Annaburgh', 'Crawfordborough']",5.4499535288909415,32,subway,1,10:15:26,Weekends,
R4526,South Christopherstad,Pamelaburgh,['Brownhaven'],15.73651319406257,51,tram,1,01:48:28,Weekends,Visit economy million night you expert however.
R4527,New Kaitlyn,New Debrachester,"['Drewtown', 'East Christopherville', 'Lake John', 'Port Karina', 'Bushhaven']",9.009387174771836,32,tram,5,13:08:15,Weekdays,Note car area down into sell responsibility center.
R4528,Lake Tiffany,Gomezville,"['Port Christopher', 'North James']",5.244117491773373,17,bus,3,16:44:35,Weekends,Start third interview.
R4529,Davidside,Beckville,"['Smithstad', 'Port Adam', 'Brianhaven', 'Matthewstad']",6.041679125412202,24,tram,3,03:49:03,Weekends,Direction picture country ball hope interesting part.
R4530,Lake Sandrahaven,Petersonside,"['Port Robertmouth', 'New Charlesshire', 'Johntown', 'Rogerston']",13.616990817589153,32,tram,2,15:41:45,Weekends,
R4531,West Andrew,Stewarttown,"['Lake Julie', 'Sarahshire']",15.726083574492893,16,subway,3,17:44:26,Weekends,Respond deep member address.
